Domain,Domain,Page,Count
bcl,bcl,Elpidio_Quirino,3
bcl,bcl,Leonardo_Da_Vinci,3
bcl,bcl,Olay:Panginot_na_Pahina,3
bcl,bcl,Woodrow_Wilson,3
bcl,bcl,Bulkan_Mayon,3
bcl,bcl,Carlos_Garcia,3
bcl,bcl,Mohandas_Karamchand_Gandhi,3
bcl,bcl,Beyonce,2
bcl,bcl,Heograpiya,2
bcl,bcl,Hinduismo,2
bcl,bcl,Internet,2
bcl,bcl,Manama,2
bcl.m,bcl.m,Prostitusyon,19
bcl.m,bcl.m,Kristianismo,10
bcl.m,bcl.m,Adolf_Hitler,7
bcl.m,bcl.m,Ferdinand_Marcos,6
bcl.m,bcl.m,Komunismo,6
bcl.m,bcl.m,Lapay,5
bcl.m,bcl.m,Corazon_Aquino,4
bcl.m,bcl.m,Espanya,4
bcl.m,bcl.m,Estelito_Jacob,4
bcl.m,bcl.m,Mohandas_Karamchand_Gandhi,4
bcl.m,bcl.m,Panginot_na_Pahina,4
bcl.m,bcl.m,Rodrigo_Duterte,4
bcl.m,bcl.m,Kalakalang_Galyon,3
bcl.m,bcl.m,Melchora_Aquino,3
bcl.m,bcl.m,Rugbang_Simbahan_nin_Cagsawa,3
bcl.m,bcl.m,Thomas_Jefferson,3
bcl.m,bcl.m,Vladimir_Lenin,3
bcl.m,bcl.m,Ciudad_nin_Vaticano,3
bcl.m,bcl.m,Roma,3
bcl.m,bcl.m,-,2
bcl.m,bcl.m,.om,2
bcl.m,bcl.m,Alemanya,2
bcl.m,bcl.m,El_Filibusterismo,2
bcl.m,bcl.m,Elpidio_Quirino,2
bcl.m,bcl.m,Heneral,2
bd.m,bd.m,প্রধান_পাতা,11
bd.m,bd.m,গঠনতন্ত্র,8
bd.m,bd.m,ব্যবহারকারী_আলাপ:এম_আবু_সাঈদ,6
bd.m,bd.m,ব্যবহারকারী_আলাপ:Pratyya_Ghosh,3
bd.m,bd.m,উপদেষ্টা_পরিষদ,2
bd.m,bd.m,নির্বাহী_পরিষদ,2
bd.m,bd.m,কার্যনির্বাহী_পরিষদ,2
bd.m,bd.m,ব্যবহারকারী:উৎপল_সরকার_রাজ,2
bd.m,bd.m,সিলেট_উইকিপিডিয়া_সম্প্রদায়,2
bd.m,bd.m,"চিত্র:Police_Lines_School_and_College,_Rangpur.jpg",1
bd.m,bd.m,বাংলা_উইকিপিডিয়া_নিবন্ধ_প্রতিযোগিতার_পুরস্কার_বিতরণ_অনুষ্ঠান_(২০১৯),1
bd.m,bd.m,চিত্র:Faculty_of_Law_at_University_of_Chittagong_(01).jpg,1
bd.m,bd.m,ব্যবহারকারী_আলাপ:ali_haidar_khan,1
bd.m,bd.m,ব্যবহারকারী_আলাপ:উৎপল_সরকার_রাজ,1
bd.m,bd.m,চিত্র:Devoted_worshipper_at_Buddha_Dhatu_Jadi_temple.jpg,1
bd.m,bd.m,ব্যবহারকারী_আলাপ:মুসফিক_মুন্না,1
bd.m,bd.m,"কার্যক্রম:মিটআপ/রাজশাহী_উইকিপিডিয়া_মিটআপ,_ডিসেম্বর_২০১৭",1
bd.m,bd.m,ব্যবহারকারী:আ_হ_ম_সাকিব,1
bd.m,bd.m,ব্যবহারকারী_আলাপ:Ibrahim_Husain_Meraj,1
bd.m,bd.m,কার্যনির্বাহী_পরিষদ/en,1
bd.m,bd.m,রাজশাহী_উইকিপিডিয়া_সম্প্রদায়,1
bd.m.m,bd.m.m,ব্যবহারকারী_আলাপ:Ibrahim_Husain_Meraj,8
bd.m.m,bd.m.m,ব্যবহারকারী_আলাপ:IqbalHossain/E-mail_Me,3
be,be,Галоўная_старонка,311
be,be,Вікіпедыя:Што_такое_свабодная_энцыклапедыя,39
be,be,Google,20
be,be,NBC_Universal,17
be,be,Радыё,9
be,be,Венгерская_Народная_Рэспубліка,8
be,be,Hardee’s,6
be,be,Аварыя_С-47_у_Мінску,5
be,be,Аўксенцій_Малахавіч_Мінчанка,5
be,be,Рэзістар,5
be,be,Тэлевізар,5
be,be,Дублін,5
be,be,Прэзідэнцкі_медаль_Свабоды,5
be,be,National_Australia_Bank,4
be,be,Іван_Нічыпаравіч_Карасёў,4
be,be,Адмысловае:RecentChanges,4
be,be,Вікіпедыя:Даведка,4
be,be,Міхаіл_Васілевіч_Радзевіч,4
be,be,Ферменты,4
be,be,Відэа,4
be,be,Гідроліз,4
be,be,Дублінскі_ўніверсітэт,4
be,be,Злучаныя_Штаты_Амерыкі,4
be,be,Катэгорыя:Гісторыя_паводле_тэм,4
be,be,8_лютага,3
be-tarask,be-tarask,Галоўная_старонка,98
be-tarask,be-tarask,Google,20
be-tarask,be-tarask,-,17
be-tarask,be-tarask,Тэлевізар,7
be-tarask,be-tarask,Рэзыстар,6
be-tarask,be-tarask,Манітор,6
be-tarask,be-tarask,Дапамога:Зьмест,5
be-tarask,be-tarask,Дублін,5
be-tarask,be-tarask,Спэцыяльныя:Пошук,4
be-tarask,be-tarask,Дублінскі_ўнівэрсытэт,4
be-tarask,be-tarask,ISO_4217,3
be-tarask,be-tarask,Дысплэй,3
be-tarask,be-tarask,Радыё,3
be-tarask,be-tarask,Фізык,3
be-tarask,be-tarask,Android,2
be-tarask,be-tarask,ISO_3166,2
be-tarask,be-tarask,Аляксей_Шахматаў,2
be-tarask,be-tarask,Арсен_Насонаў,2
be-tarask,be-tarask,Беларусь,2
be-tarask,be-tarask,Вада,2
be-tarask,be-tarask,Вечны_рухавік,2
be-tarask,be-tarask,Вікіпэдыя:Абраныя_артыкулы,2
be-tarask,be-tarask,Вікіпэдыя:Адмова_ад_адказнасьці,2
be-tarask,be-tarask,Зэбра_Грэві,2
be-tarask,be-tarask,Катэгорыя:Віды_з_чырвонага_сьпісу_МСАП,2
be-tarask.m,be-tarask.m,Галоўная_старонка,7
be-tarask.m,be-tarask.m,Кузьма_Чорны,4
be-tarask.m,be-tarask.m,Ніл_Гілевіч,4
be-tarask.m,be-tarask.m,Брытанскі_музэй,3
be-tarask.m,be-tarask.m,Вікіпэдыя:Дзень_у_гісторыі/7_лютага,3
be-tarask.m,be-tarask.m,Максім_Гарэцкі,3
be-tarask.m,be-tarask.m,Мая_малітва_(1906),3
be-tarask.m,be-tarask.m,Надвор’е,3
be-tarask.m,be-tarask.m,Соф'я_Вітаўтаўна,3
be-tarask.m,be-tarask.m,Этнаграфія,3
be-tarask.m,be-tarask.m,Ібрагім_Канапацкі,2
be-tarask.m,be-tarask.m,Іван_Шамякін,2
be-tarask.m,be-tarask.m,Вялікая_Міцькаўшчына,2
be-tarask.m,be-tarask.m,Вікі,2
be-tarask.m,be-tarask.m,Віленская_беларуская_гімназія,2
be-tarask.m,be-tarask.m,Вітаўт,2
be-tarask.m,be-tarask.m,Кейстут,2
be-tarask.m,be-tarask.m,Керк_Дуглас,2
be-tarask.m,be-tarask.m,Міхась_Зарэцкі,2
be-tarask.m,be-tarask.m,Негаўка,2
be-tarask.m,be-tarask.m,Парнаграфія,2
be-tarask.m,be-tarask.m,Пісьменьнік,2
be-tarask.m,be-tarask.m,Садавіна,2
be-tarask.m,be-tarask.m,"Сьпіс_дзеячоў_Беларусі,_расстраляных_29—30_кастрычніка_1937_году",2
be-tarask.m,be-tarask.m,-,1
be.b,be.b,Галоўная_старонка,8
be.b,be.b,Вікікнігі:Community_Portal,1
be.b,be.b,Вікікнігі:Форум/Архіў_2011—2012,1
be.b,be.b,Катэгорыя:Bot_accounts,1
be.b,be.b,Катэгорыя:Main_page,1
be.b,be.b,Катэгорыя:Wikimedia_Foundation_staff,1
be.b,be.b,Катэгорыя:Адмысловыя_старонкі,1
be.b,be.b,Катэгорыя:Неадназначнасці,1
be.b,be.b,Катэгорыя:Старонкі_з_няслушнымі_спасылкамі_на_файлы,1
be.b,be.b,Вікі,1
be.b,be.b,Катэгорыя:Гісторыя,1
be.d,be.d,Галоўная_старонка,4
be.d,be.d,Шаблон:Шапка_загалоўнай_старонкі,2
be.d,be.d,water,1
be.d,be.d,Катэгорыя:Wikimedia_Foundation_staff,1
be.d,be.d,бульба,1
be.m,be.m,Галоўная_старонка,17
be.m,be.m,Каласы_пад_сярпом_тваім,10
be.m,be.m,Wikimedia_Belgium,9
be.m,be.m,Кузьма_Чорны,7
be.m,be.m,Рыгор_Іванавіч_Барадулін,5
be.m,be.m,Category:Board_meetings,4
be.m,be.m,User:Hildepont,4
be.m,be.m,Юрый_Іванавіч_Губарэвіч,4
be.m,be.m,"Мы,_беларусы",4
be.m,be.m,Міхась_Клімковіч,4
be.m,be.m,Радыё,4
be.m,be.m,Community_forum,3
be.m,be.m,Contact_page,3
be.m,be.m,Пімен_Емяльянавіч_Панчанка,3
be.m,be.m,Уладзімір_Сямёнавіч_Караткевіч,3
be.m,be.m,Special:MyTalk,2
be.m,be.m,Аляксандр_Папоў,2
be.m,be.m,Аўстра-Венгрыя,2
be.m,be.m,Беларуская_мова,2
be.m,be.m,Вікіпедыя:Супольнасць,2
be.m,be.m,Камітэт_выратавання_рэвалюцыі_Заходняга_фронту,2
be.m,be.m,Каробка_перадач,2
be.m,be.m,Міхась_Зарэцкі,2
be.m,be.m,Народны_паэт_Беларусі,2
be.m,be.m,Нацыянальны_фармацэўтычны_ўніверсітэт,2
be.m.b,be.m.b,Галоўная_старонка,4
be.m.b,be.m.b,Адмысловае:RecentChanges,1
be.m.b,be.m.b,Паліца:Сельская_Гаспадарка,1
be.m.s,be.m.s,А_хто_там_ідзе?,1
be.m.s,be.m.s,Галоўная_старонка,1
be.m.s,be.m.s,Упартая_жонка,1
be.m.s,be.m.s,Хлопчык_і_лётчык_(Купала),1
be.m.s,be.m.s,Я_мужык-беларус…,1
be.m.s,be.m.s,Маладая_Беларусь_(Вольны_вецер_напеў_вольных_песень_табе),1
be.m.s,be.m.s,Па-над_белым_пухам_вішняў...,1
be.q,be.q,Галоўная_старонка,7
be.q,be.q,Удзельнік:Ah3kal,4
be.q,be.q,Размовы:Галоўная_старонка,2
be.q,be.q,Украінскія_прыказкі,2
be.q,be.q,Беларусы,1
be.q,be.q,Беларусь,1
be.q,be.q,Вікіцытатнік:Вавілон,1
be.q,be.q,Вікіцытатнік:Спасылкі_на_крыніцы,1
be.q,be.q,Вікіцытатнік:Форум,1
be.q,be.q,Катэгорыя:Вікіцытатнік:Службовыя_старонкі,1
be.q,be.q,Дэвід_Боўі,1
be.q,be.q,Катэгорыя:Гісторыя,1
be.q,be.q,Катэгорыя:Паэты_і_паэткі_ЗША,1
be.q,be.q,Мсваці_III,1
be.s,be.s,Галоўная_старонка,10
be.s,be.s,Вікікрыніцы:Супольнасць,3
be.s,be.s,Катэгорыя:Беларускія_народныя_казкі,3
be.s,be.s,Файл:Nuvola_apps_discussion.svg,2
be.s,be.s,Каза_ў_арэхах,1
be.s,be.s,Удовін_сын,1
be.s,be.s,Разумная_дачка,1
be.s,be.s,Пятрушка,1
be.s,be.s,Пану_навука,1
be.s,be.s,Лісіца_і_дрозд,1
be.s,be.s,Катэгорыя:Гісторыя,1
be.s,be.s,Два_камені,1
be.s,be.s,Двое_скупых,1
be.s,be.s,Бык_і_ваўкі,1
be.s,be.s,Алёнка,1
be.s,be.s,Катэгорыя:Мета-старонкі_Вікікрыніц,1
be.s,be.s,Катэгорыя:Галоўная_старонка,1
be.s,be.s,Катэгорыя:Артыкулы_да_выдалення,1
be.s,be.s,Чорт-злодзей,1
beta.m.v,beta.m.v,Ca_dao_tục_ngữ,18
beta.m.v,beta.m.v,الصحيح_والمعتل,14
beta.m.v,beta.m.v,جمع_المؤنث_السالم,11
beta.m.v,beta.m.v,الممنوع_من_الصرف,10
beta.m.v,beta.m.v,إن_و_أخواتها,8
beta.m.v,beta.m.v,الضمائر,7
beta.m.v,beta.m.v,صفحهٔ_اصلی,6
beta.m.v,beta.m.v,آموزش_تنظیم_سیستم‌های_دریافت_ماهواره‌ای,5
beta.m.v,beta.m.v,جمع_المذكر_السالم,5
beta.m.v,beta.m.v,Cuộc_đời_và_sự_nghiệp_Khổng_tử,4
beta.m.v,beta.m.v,Main_Page,4
beta.m.v,beta.m.v,الاسم_المفرد_والمثنى_والجمع,3
beta.m.v,beta.m.v,Giáp_cốt_văn,2
beta.m.v,beta.m.v,Định_lý_cos,2
beta.m.v,beta.m.v,الأفعال_الخمسة,2
beta.m.v,beta.m.v,شبه_الجملة,2
beta.m.v,beta.m.v,Lực_Ly_Tâm,2
beta.m.v,beta.m.v,Nổi_dậy_chống_Tùy,2
beta.m.v,beta.m.v,Category:Root,1
beta.m.v,beta.m.v,Chuỗi_ký_tự_trong_C,1
beta.m.v,beta.m.v,Chương_trình_con_trong_Pascal,1
beta.m.v,beta.m.v,Các_thành_phần_cơ_bản_của_ngôn_ngữ_C,1
beta.m.v,beta.m.v,Ewondo,1
beta.m.v,beta.m.v,Hình_tam_giác,1
beta.m.v,beta.m.v,Lượng_giác,1
beta.v,beta.v,Main_Page,31
beta.v,beta.v,Cases_regarding_violation_of_Law,9
beta.v,beta.v,Wikiversity:Babel/archive/2008,9
beta.v,beta.v,User:37.113.164.57,6
beta.v,beta.v,User:185.113.128.30,6
beta.v,beta.v,User:5.188.84.66,6
beta.v,beta.v,User:Louisevup,4
beta.v,beta.v,Special:MyTalk,3
beta.v,beta.v,Головна_сторінка,3
beta.v,beta.v,Ca_dao_tục_ngữ,2
beta.v,beta.v,Category:Ethics_and_Law_in_New_Media,2
beta.v,beta.v,Các_thành_phần_cơ_bản_của_ngôn_ngữ_C,2
beta.v,beta.v,Trang_Chính,2
beta.v,beta.v,Ana_Sayfa,2
beta.v,beta.v,Chương_trình_con_trong_Pascal,2
beta.v,beta.v,User:ZMZRosaria,2
beta.v,beta.v,الصفحة_الرئيسية,2
beta.v,beta.v,Brick_and_mortar_collaboration,1
beta.v,beta.v,Category:International_Year_of_Astronomy,1
beta.v,beta.v,Category:Факултет_стоматология,1
beta.v,beta.v,Chuyển_động_tròn_đều,1
beta.v,beta.v,D_register,1
beta.v,beta.v,Danco,1
beta.v,beta.v,Esileht,1
beta.v,beta.v,File:Wikiversity-logo.svg,1
bg,bg,Начална_страница,383
bg,bg,Унгарска_революция_(1848_–_1849),162
bg,bg,Люспеници,61
bg,bg,Лиса_Ан,43
bg,bg,Войната_на_таралежите_(филм),42
bg,bg,Специални:Търсене,37
bg,bg,8_февруари,20
bg,bg,Гугъл_(компания),20
bg,bg,Патагония,18
bg,bg,Иван_Сеченов,16
bg,bg,Китайски_панголин,16
bg,bg,Специални:Последни_промени,15
bg,bg,Черна_любов,15
bg,bg,-,14
bg,bg,Св._св._Константин_и_Елена_(курорт),14
bg,bg,Зерин_Текиндор,12
bg,bg,Леда_Милева,10
bg,bg,Николина_Чакърдъкова,10
bg,bg,Цветана_Манева,10
bg,bg,Виена,8
bg,bg,"Димитър_Ганев_(актьор,_р._1967)",8
bg,bg,Шаблон:Личност,8
bg,bg,Златни_пясъци,8
bg,bg,ISO_8601,7
bg,bg,Бомбайска_котка,7
bg.b,bg.b,Начална_страница,4
bg.b,bg.b,Потребител:Ah3kal,2
bg.b,bg.b,Прости_глаголни_форми_в_старобългарски,2
bg.b,bg.b,Старобългарският_глагол_и_категориите_и_спреженията_при_него,2
bg.b,bg.b,Гръцки_език,1
bg.b,bg.b,Закон_за_авторското_право_и_сродните_му_права,1
bg.b,bg.b,Как_да_си_направим_собствено_LiveCD,1
bg.b,bg.b,Уикикниги:Портал,1
bg.b,bg.b,Шаблон:Оригинално_доказателство,1
bg.d,bg.d,Специални:Търсене,7
bg.d,bg.d,Начална_страница,4
bg.d,bg.d,по,3
bg.d,bg.d,Индонезия,2
bg.d,bg.d,Шаблон:Словоформи/мисля,2
bg.d,bg.d,пасажер,2
bg.d,bg.d,форсмажор,2
bg.d,bg.d,water,1
bg.d,bg.d,Категория:Частици_в_българския_език,1
bg.d,bg.d,Уикиречник:Разговори,1
bg.d,bg.d,Шаблон:Словоформи/въвеждам,1
bg.d,bg.d,безпрецедентен,1
bg.d,bg.d,бекяр,1
bg.d,bg.d,весел,1
bg.d,bg.d,ветрея,1
bg.d,bg.d,всъщност,1
bg.d,bg.d,въвеждам,1
bg.d,bg.d,вътре,1
bg.d,bg.d,геронтофил,1
bg.d,bg.d,гьол,1
bg.d,bg.d,дисциплина,1
bg.d,bg.d,достъп,1
bg.d,bg.d,дранголник,1
bg.d,bg.d,духвам,1
bg.d,bg.d,знача,1
bg.m,bg.m,Войната_на_таралежите_(филм),198
bg.m,bg.m,Начална_страница,148
bg.m,bg.m,Патагония,78
bg.m,bg.m,Импийчмънт,74
bg.m,bg.m,Люспеници,74
bg.m,bg.m,Китайски_панголин,62
bg.m,bg.m,"Димитър_Ганев_(актьор,_р._1967)",49
bg.m,bg.m,Коронавирус_2019-20,47
bg.m,bg.m,Васил_Божков,40
bg.m,bg.m,Николина_Чакърдъкова,38
bg.m,bg.m,Николаос_Цитиридис,36
bg.m,bg.m,Кръвосъсирване,34
bg.m,bg.m,Под_прикритие,32
bg.m,bg.m,Войната_на_таралежите,30
bg.m,bg.m,Кърк_Дъглас,29
bg.m,bg.m,8_февруари,27
bg.m,bg.m,Койна_Русева,25
bg.m,bg.m,Димитър_Ганев_(актьор),24
bg.m,bg.m,Цветана_Манева,20
bg.m,bg.m,Категория:Сръбски_турбофолк_певци,18
bg.m,bg.m,Майкъл_Дъглас,18
bg.m,bg.m,-,17
bg.m,bg.m,Сблъсък_(роман),17
bg.m,bg.m,Бомбайска_котка,16
bg.m,bg.m,Емануил_Попдимитров,16
bg.m.b,bg.m.b,Речник_на_турските_думи_в_българския_език,4
bg.m.b,bg.m.b,Гръцка_азбука,2
bg.m.b,bg.m.b,Думи_получени_от_Българската_говореща_азбука,2
bg.m.b,bg.m.b,Потребител:Dexateu,2
bg.m.b,bg.m.b,Самоучител_по_Латински_Език,2
bg.m.b,bg.m.b,Готварска_книга:_Станимашки_сарми,1
bg.m.b,bg.m.b,Етимологичен_речник_на_българския_език,1
bg.m.b,bg.m.b,Речник_на_сходните_думи_между_Български_и_Санскрит,1
bg.m.b,bg.m.b,"Тръгнал_кос,_гол_и_бос",1
bg.m.d,bg.m.d,Начална_страница,5
bg.m.d,bg.m.d,арогантност,4
bg.m.d,bg.m.d,български,4
bg.m.d,bg.m.d,цол,4
bg.m.d,bg.m.d,емпиричен,3
bg.m.d,bg.m.d,интелигентност,3
bg.m.d,bg.m.d,овъзмезден,3
bg.m.d,bg.m.d,асоциален,3
bg.m.d,bg.m.d,паланка,3
bg.m.d,bg.m.d,адмирация,2
bg.m.d,bg.m.d,айгър,2
bg.m.d,bg.m.d,бакър,2
bg.m.d,bg.m.d,благороден,2
bg.m.d,bg.m.d,бурма,2
bg.m.d,bg.m.d,диспечер,2
bg.m.d,bg.m.d,калугер,2
bg.m.d,bg.m.d,катраник,2
bg.m.d,bg.m.d,подлост,2
bg.m.d,bg.m.d,тривиален,2
bg.m.d,bg.m.d,триплекс,2
bg.m.d,bg.m.d,форсмажор,2
bg.m.d,bg.m.d,гешефтар,2
bg.m.d,bg.m.d,мироглед,2
bg.m.d,bg.m.d,подкокоросвам,2
bg.m.d,bg.m.d,абориген,1
bg.m.n,bg.m.n,Начална_страница,1
bg.m.q,bg.m.q,Чарлз_Дарвин,4
bg.m.q,bg.m.q,Български_пословици_и_поговорки,3
bg.m.q,bg.m.q,Латински_сентенции,3
bg.m.q,bg.m.q,Балтазар_Грасиан,2
bg.m.q,bg.m.q,Категория:Български_писатели_и_поети,2
bg.m.q,bg.m.q,Категория:Писатели_и_поети,2
bg.m.q,bg.m.q,Лицемерие_—_Двуличие_—_Подлост_—_Коварство,2
bg.m.q,bg.m.q,Марк_Твен,2
bg.m.q,bg.m.q,Отмъщение_—_Мъст,2
bg.m.q,bg.m.q,Райнхолд_Нибур,2
bg.m.q,bg.m.q,Хайнрих_Хайне,2
bg.m.q,bg.m.q,Начална_страница,2
bg.m.q,bg.m.q,Английски_пословици_и_поговорки,1
bg.m.q,bg.m.q,Аристотел,1
bg.m.q,bg.m.q,Ашли_Брилиант,1
bg.m.q,bg.m.q,Български_народни_гатанки,1
bg.m.q,bg.m.q,Вярност_—_Изневяра,1
bg.m.q,bg.m.q,Георг_Хегел,1
bg.m.q,bg.m.q,Дженифър_Лопес,1
bg.m.q,bg.m.q,Димитър_Попов,1
bg.m.q,bg.m.q,Имануел_Кант,1
bg.m.q,bg.m.q,Китайски_пословици_и_поговорки,1
bg.m.q,bg.m.q,Лао_Дзъ,1
bg.m.q,bg.m.q,Мисъл_—_Мислене_—_Разсъждение,1
bg.m.q,bg.m.q,Муравей_Радев,1
bg.m.s,bg.m.s,Категория:Македонски_песни,5
bg.m.s,bg.m.s,"Ай_да_идем,_Яно",3
bg.m.s,bg.m.s,Категория:Стихотворения_на_Иван_Вазов,2
bg.m.s,bg.m.s,Категория:Стихотворения_на_Никола_Вапцаров,2
bg.m.s,bg.m.s,Категория:Стихотворения_на_Христо_Смирненски,2
bg.m.s,bg.m.s,Начална_страница,2
bg.m.s,bg.m.s,Файл:Monogram_of_Kubrat.svg,2
bg.m.s,bg.m.s,"Хей,_поле_широко",2
bg.m.s,bg.m.s,Автор:Георги_Веселинов,1
bg.m.s,bg.m.s,Братчетата_на_Гаврош,1
bg.m.s,bg.m.s,Есен_(Иван_Вазов),1
bg.m.s,bg.m.s,Иди_му_се_надявай,1
bg.m.s,bg.m.s,История_на_България_в_седем_страници,1
bg.m.s,bg.m.s,Как_е_станал_годежа_на_днешната_имениница_с_достойния_внук_на_хаджи_Ивана,1
bg.m.s,bg.m.s,Категория:Разкази,1
bg.m.s,bg.m.s,Категория:Разкази_на_Алеко_Константинов,1
bg.m.s,bg.m.s,Категория:Разкази_на_Димчо_Дебелянов,1
bg.m.s,bg.m.s,Категория:Разкази_по_автор,1
bg.m.s,bg.m.s,Конституция_на_Българското_княжество,1
bg.m.s,bg.m.s,Москва,1
bg.m.s,bg.m.s,Песен_за_жената,1
bg.m.s,bg.m.s,"Писмо_от_Васил_Левски_до_Данаил_Попов,_06.07.1871",1
bg.m.s,bg.m.s,Писмо_от_Гоце_Делчев_до_Никола_Малешевски,1
bg.m.s,bg.m.s,Прилика_на_пеперудата_с_цветето,1
bg.m.s,bg.m.s,Прозорче_към_света,1
bg.n,bg.n,Начална_страница,11
bg.n,bg.n,Категория:Космос,1
bg.n,bg.n,Категория:Област_Видин,1
bg.n,bg.n,Категория:Област_Перник,1
bg.n,bg.n,Категория:Област_Търговище,1
bg.n,bg.n,Категория:Образование,1
bg.n,bg.n,Категория:Разград,1
bg.n,bg.n,Категория:Религия,1
bg.n,bg.n,Русия,1
bg.n,bg.n,Специални:Book,1
bg.n,bg.n,Беседа:Начална_страница,1
bg.n,bg.n,Канадската_Пиратска_Партия_ще_участва_на_бъдещите_правителствени_избори_в_страната,1
bg.n,bg.n,Категория:Австралия_и_Океания,1
bg.n,bg.n,Категория:Азия,1
bg.n,bg.n,Категория:Антарктика,1
bg.n,bg.n,Категория:Архитектура,1
bg.n,bg.n,Категория:Африка,1
bg.n,bg.n,Категория:Бедствия_и_катастрофи,1
bg.n,bg.n,Категория:Бизнес,1
bg.n,bg.n,Категория:Бургас,1
bg.n,bg.n,Категория:България,1
bg.n,bg.n,Категория:Българска_икономика,1
bg.n,bg.n,Категория:Българска_култура,1
bg.n,bg.n,Категория:Българска_наука,1
bg.n,bg.n,Категория:Българска_обществена_хигиена,1
bg.q,bg.q,Начална_страница,6
bg.q,bg.q,Български_пословици_и_поговорки,3
bg.q,bg.q,Димитър_Талев,2
bg.q,bg.q,Клетниците,2
bg.q,bg.q,Петър_Стоянов,2
bg.q,bg.q,Робърт_Луис_Стивънсън,2
bg.q,bg.q,Теодор_Рузвелт,2
bg.q,bg.q,Шаблон:Цитат_уеб,2
bg.q,bg.q,Жан-Пол_Гети,1
bg.q,bg.q,Калин_Терзийски,1
bg.q,bg.q,Категория:Страници_с_неработещи_препратки_към_файлове,1
bg.q,bg.q,Проституция_—_Проститутки,1
bg.q,bg.q,Рабиндранат_Тагор,1
bg.q,bg.q,Смело_сърце,1
bg.q,bg.q,Таралежите_се_раждат_без_бодли,1
bg.q,bg.q,Уикицитат:Цитат_на_деня/февруари_2012/29,1
bg.q,bg.q,Августин,1
bg.q,bg.q,Георгий_Жуков,1
bg.q,bg.q,Изкуство,1
bg.q,bg.q,Йосиф_Сталин,1
bg.q,bg.q,Капитализъм_—_Капиталисти,1
bg.q,bg.q,Кино_—_Филми_—_Киноиндустрия,1
bg.q,bg.q,Козметика,1
bg.q,bg.q,Любов,1
bg.q,bg.q,Октавио_Паз,1
bg.s,bg.s,Начална_страница,6
bg.s,bg.s,Български_притчи_или_пословици_и_характерни_думи/А,2
bg.s,bg.s,Категория:Стихотворения_на_Иван_Вазов,2
bg.s,bg.s,Категория:Разкази_на_Йордан_Йовков,1
bg.s,bg.s,През_чумавото,1
bg.s,bg.s,Една_усмивка_твоя_само,1
bg.s,bg.s,История_на_България_в_седем_страници,1
bg.s,bg.s,Конституция_на_Съединените_американски_щати,1
bg.s,bg.s,Отче_наш,1
bg.s,bg.s,Универсална_конвенция_за_авторско_право,1
bh,bh,मुख्य_पन्ना,37
bh,bh,गूगल,21
bh,bh,ब्राज़ील,13
bh,bh,मदद:बिसयसूची,6
bh,bh,फिलिम,6
bh,bh,भारत_के_भूगोल,5
bh,bh,विशेष:हमार_बात,5
bh,bh,इंटरनेट,4
